ID_x,module-id,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Crack,Contact,Corrosion,Interconnect,sinton_iv_id,Sample_ID,Batch_ID,Measurement_Date-Time,date_y,time_y,load_voltage,reference_constant,voltage_temperature_coefficient,temperature-offset,setpoint-initial,step-size-one,step-size-switch,step-size-two,setpoint-isc-voltage,pulse-wait-time,pulse-wait-time-voc,pulse-length,pulse-wait-time-voc-length,ID_y,User_ID,txt_filename,mfr_filename,Isc_(A),Voc_(V),Imp_(A),Vmp_(V),Pmp_(W),FF_(percent),Efficiency_(percent),Rsh_(ohm),Rs_(ohm),Jsc_(A/cm2),Voc_(V/cell),Jmp_(A/cm2),Vmp_(V/cell),Pmp_(W/cm2),Cell_Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),ILoad_(A),VLoad_(V),FFLoad_(percent),PLoad_(W),EffLoad_(percent),RsLoad_(ohm),JLoad_(A/cm2),VLoad_(V/cell),PLoad_(W/cm2),Cell_EffLoad_(percent),RsLoad_(ohm-cm2),Rs_Modulation_(ohm-cm2),Measured_Temperature_(C),Total_Test_Time_(s),pJmp_(A/cm2),pVmp_(V/cell),pPmp_(W/cm2),pFF_(percent),pEfficiency_(percent),n_at_1_sun,Jo1_(A/cm2),Jo2_(A/cm2),Jo_at_Vmp_(fA/cm2),Jo_at_Voc_(fA/cm2),Lifetime_at_Vmp_(us),Doping_(cm-3),Measured_Resistivity_(Ohm-cm),Measured_Thickness_(cm),Max_Intensity_(suns),Intensity_@_flash_cutoff_(suns),V_at_Isc_(V),dV/dt,V_Pad_0_(V),Capacitance_(uF/cm2),Pmp_Error_due_to_Capacitance_(percent),Pm/Pe,Total_IV_Curve_Loss_(percent),BulkSRH_AND_Jo_Power_Loss_(percent),Rs_Power_Loss_(percent),Rsh_Power_Loss_(percent),Richter_Limit_Efficiency_(percent),Delta_Power_per_(fA/cm2)_at_pVmp_(percent),Dark_Break_Interpolated,Calibration,Resistivity_(ohm-cm),Analysis_Resistivity_(ohm-cm),Sample_Type,Thickness_(cm),Cell_Area_(cm2),Total_Area_(cm2),Number_of_Cells_per_String,Number_of_Strings,Temperature_(C),Intensity_(suns),Analysis_Type,Nominal_Load_Voltage_(mV/cell),Rs_Modulation_Target_(ohm-cm2),Reference_Constant_(V/sun),Voltage_Temperature_Coefficient_(mV/C),Temperature_Offset_(C),Power_per_Sun_(W/m2),Conductivity_Modulation_(ohm-cm2/V),Auger_Coefficient,Band_Gap_Narrowing,Fit_Method,Carrier_Density_Center_Point_(cm-3),Percent_Fit,Lower_Bound_(cm-3),Upper_Bound_(cm-3),Rsh_Lifetime_Correction,Rsh_Measurement_Method,SunsVoc_Rsh_Voltage_(V),Do_Dark_Break_Measurement,Temperature_Measurement_Method,Number_of_dRsh_Points,dRsh_Output_Vlimit_(V),Current_Transfer,Voltage_Transfer,Temperature_Transfer,Final_Bin,Bin_Index,Do_Doping_Measurement,Doping_Sample_Time_(us),Doping_Measurement_Length_(us),Measurement_Type,Comments,Measurement_Date-Time_String,Software_Version,Recipe_Filename,Forward_Dark_IV_Interpolated?,Doping_Calibration_Factor_(V/sun),Vmp_Correction_Factor_(percent),Flash_1/e_Decay_Time_(ms),Missed_Flashes,Auger_Method,Photon_Recycling,Photon_Recycling_Equation,module_id,identifier_defect,Measurement_DateTime,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,shattered,serial_number,datetime
20593.0,F0201-0143,X,1.0,1.392,23.043,1000,9/5,DSLR-CMOS,20220129_181622_SHELL_M55_6320427399_X_1s_1.392A_23.043V.jpg,20220129_181622_SHELL_M55_6320427399,5.1408121,0.0,0.007868,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427399.0,2022-01-29 18:16:22
20594.0,F0201-0143,X,1.0,2.394,24.753,1000,9/5,DSLR-CMOS,20220129_181637_SHELL_M55_6320427399_X_1s_2.394A_24.753V.jpg,20220129_181637_SHELL_M55_6320427399,4.3255332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427399.0,2022-01-29 18:16:37
20595.0,F0201-0143,X,1.0,3.392,25.633,1000,9/5,DSLR-CMOS,20220129_181653_SHELL_M55_6320427399_X_1s_3.392A_25.633V.jpg,20220129_181653_SHELL_M55_6320427399,0.6147434,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427399.0,2022-01-29 18:16:53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220131_180916_SHELL_M55_6320427399,2022-01-31 18:09:16,0.9890556097222222,0.002697316125,0.0471523662222222,0.0068589217083333,0.0269722728438333,0.0013658475727777,0.0026580299,0.0002655298167499,6320427399.0,2022-01-31 18:09:16
,,,,,,,,,,20220119_130600_SHELL_M55_6320427400,,,,,19844.0,20220119_130548_6320427400_01,20220119_SHELL_M55,2022-01-19 13:06:00,20220119.0,130548,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24055.0,DJC,IVT20220119-SHELL_M55-20220119_130548_6320427400_X_01.txt,IVT20220119-SHELL_M55-20220119_130548_6320427400_X_01.mfr,3.115803,21.645238,2.765174,16.183634,44.750559,66.353841,10.584333,1559.365192,1.190109,0.029703,0.601257,0.02636,0.449545,0.01185,11.850058,4543.816905,3.467847,2.765174,16.183634,66.353841,44.750559,10.584333,1.190109,0.02636,0.449545,0.01185,11.850058,3.467847,6.922062,21.601466,49.507266,0.027991,0.520774,0.014577,81.621982,14.576778,0.970774,1.81e-12,2.31e-08,,,16.429904,5660000000000000.0,2.522935,,1.172129,0.541018,2.275035,1808.835585,16.183634,2.027196,,,,10.724127,16.898304,0.400819,,,0.0,0.0,2.522935,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.925147,0.247409,2.2,-0.6,1000.0,20.234094,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/19/2022 13:06,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0044,,,,,,,,,,,6320427400.0,2022-01-19 13:06:00
,,,,,,,,,,20220119_130700_SHELL_M55_6320427400,,,,,19845.0,20220119_130655_6320427400_02,20220119_SHELL_M55,2022-01-19 13:07:00,20220119.0,130655,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24056.0,DJC,IVT20220119-SHELL_M55-20220119_130655_6320427400_X_02.txt,IVT20220119-SHELL_M55-20220119_130655_6320427400_X_02.mfr,3.109899,21.639961,2.76939,16.166782,44.772131,66.52808,10.589435,1541.145788,1.184388,0.029646,0.60111,0.0264,0.449077,0.011856,11.85577,4490.727587,3.451176,2.76939,16.166782,66.52808,44.772131,10.589435,1.184388,0.0264,0.449077,0.011856,11.85577,3.451176,6.556328,21.677851,49.404142,0.02794,0.520776,0.014551,81.649488,14.550511,0.966557,1.79e-12,2.32e-08,,,15.510577,5630000000000000.0,2.534126,,1.173713,0.546233,2.528981,1723.363353,16.166782,1.976816,,,,11.097734,16.866689,0.40575,,,0.0,0.0,2.534126,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.671678,0.247409,2.2,-0.6,1000.0,18.475778,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/19/2022 13:07,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0044,,,,,,,,,,,6320427400.0,2022-01-19 13:07:00
,,,,,,,,,,20220119_130900_SHELL_M55_6320427400,,,,,19846.0,20220119_130809_6320427400_01,20220119_SHELL_M55,2022-01-19 13:09:00,20220119.0,130809,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24057.0,DJC,IVT20220119-SHELL_M55-20220119_130809_6320427400_X_01.txt,IVT20220119-SHELL_M55-20220119_130809_6320427400_X_01.mfr,3.112293,21.637857,2.766955,16.162072,44.719732,66.405558,10.577042,1568.827199,1.192554,0.029669,0.601052,0.026377,0.448946,0.011842,11.841895,4571.388145,3.474969,2.766955,16.162072,66.405558,44.719732,10.577042,1.192554,0.026377,0.448946,0.011842,11.841895,3.474969,6.547956,21.750241,49.46232,0.027961,0.520812,0.014563,81.662669,14.562648,0.969427,1.79e-12,2.31e-08,,,15.602396,5640000000000000.0,2.53194,,1.169185,0.545337,2.51071,1772.678916,16.162072,2.007139,,,,11.19355,16.954961,0.398591,,,0.0,0.0,2.53194,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,4.731843,0.247409,2.2,-0.6,1000.0,19.346847,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/19/2022 13:09,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0044,,,,,,,,,,,6320427400.0,2022-01-19 13:09:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220126_103347_SHELL_M55_6320427400,2022-01-26 10:33:47,0.9921013244444444,0.0018414433158333,0.0410940253888888,0.0069584159983333,0.0279858420226666,0.0007280243655555,0.0016386992319444,0.0001727400237777,6320427400.0,2022-01-26 10:33:47
20242.0,F0201-0044,X,3.0,0.025,16.429,1000,9/5,DSLR-CMOS,20220128_172151_SHELL_M55_6320427400_X_3s_0.025A_16.429V.jpg,20220128_172151_SHELL_M55_6320427400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:21:51
20243.0,F0201-0044,X,3.0,0.194,19.265,1000,9/5,DSLR-CMOS,20220128_172219_SHELL_M55_6320427400_X_3s_0.194A_19.265V.jpg,20220128_172219_SHELL_M55_6320427400,17.2450852,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:22:19
20244.0,F0201-0044,X,3.0,0.296,19.818,1000,9/5,DSLR-CMOS,20220128_172248_SHELL_M55_6320427400_X_3s_0.296A_19.818V.jpg,20220128_172248_SHELL_M55_6320427400,5.3329312,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:22:48
20245.0,F0201-0044,X,1.0,1.392,22.205,1000,9/5,DSLR-CMOS,20220128_172317_SHELL_M55_6320427400_X_1s_1.392A_22.205V.jpg,20220128_172317_SHELL_M55_6320427400,4.4527919,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:23:17
20246.0,F0201-0044,X,1.0,2.394,23.36,1000,9/5,DSLR-CMOS,20220128_172340_SHELL_M55_6320427400_X_1s_2.394A_23.360V.jpg,20220128_172340_SHELL_M55_6320427400,3.5138322,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:23:40
20247.0,F0201-0044,X,1.0,3.392,24.273,1000,9/5,DSLR-CMOS,20220128_172403_SHELL_M55_6320427400_X_1s_3.392A_24.273V.jpg,20220128_172403_SHELL_M55_6320427400,1.1885533,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320427400.0,2022-01-28 17:24:03
,,,,,,,,,,20170427_162800_SHELL_M55_6320427401,,,,,1683.0,6320427401_01_90,20170427_Shell-M55_AOI,2017-04-27 16:28:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5958.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_01.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_01.mfr,1.438975,20.750514,1.309495,16.687736,21.852509,73.184536,10.337043,1358.501292,1.143424,0.013718,0.576403,0.012483,0.463548,0.005787,11.573196,3958.52182,3.331811,1.309495,16.687736,73.184536,21.852509,10.337043,1.143424,0.012483,0.463548,0.005787,11.573196,3.331811,4.812276,23.719557,121.622956,0.012904,0.514532,0.006639,83.968465,6.639268,0.971757,1.19e-12,1.4e-08,,,4.792986,,,,1.251704,0.112721,1.710036,440.150134,16.687736,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.670634,0.242772,2.2,-1.37,1000.0,20.371742,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:28,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:28:00
,,,,,,,,,,20170427_163400_SHELL_M55_6320427401,,,,,1684.0,6320427401_02_90,20170427_Shell-M55_AOI,2017-04-27 16:34:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5959.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_02.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_02.mfr,1.439201,20.763693,1.310903,16.679212,21.864833,73.167813,10.342873,1376.583948,1.150904,0.01372,0.576769,0.012497,0.463311,0.00579,11.579723,4011.21267,3.353606,1.310903,16.679212,73.167813,21.864833,10.342873,1.150904,0.012497,0.463311,0.00579,11.579723,3.353606,4.734589,23.699555,121.662959,0.012907,0.514856,0.006645,83.977704,6.645262,0.969626,1.17e-12,1.39e-08,,,4.85124,,,,1.250445,0.112615,1.70294,433.151389,16.679212,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.674756,0.242772,2.2,-1.37,1000.0,21.272328,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:34,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:34:00
,,,,,,,,,,20170427_163700_SHELL_M55_6320427401,,,,,1685.0,6320427401_03_90,20170427_Shell-M55_AOI,2017-04-27 16:37:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5960.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_03.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_90_03.mfr,1.440045,20.762462,1.312542,16.665432,21.874079,73.16018,10.347246,1385.744989,1.155414,0.013728,0.576735,0.012512,0.462929,0.005792,11.58462,4037.906925,3.366747,1.312542,16.665432,73.16018,21.874079,10.347246,1.155414,0.012512,0.462929,0.005792,11.58462,3.366747,4.777402,23.681003,121.917974,0.012917,0.514801,0.006649,83.986831,6.649488,0.967789,1.17e-12,1.38e-08,,,4.854239,,,,1.247158,0.114235,1.699088,436.250361,16.665432,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.669451,0.242772,2.2,-1.37,1000.0,21.935306,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:37,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:37:00
,,,,,,,,,,20170427_164000_SHELL_M55_6320427401,,,,,1680.0,6320427401_01_80,20170427_Shell-M55_AOI,2017-04-27 16:40:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5961.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_01.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_01.mfr,1.426201,20.771494,1.315861,16.635163,21.889555,73.890453,10.354567,1379.30564,1.052165,0.013596,0.576986,0.012544,0.462088,0.005796,11.592816,4019.143379,3.065892,1.315861,16.635163,73.890453,21.889555,10.354567,1.052165,0.012544,0.462088,0.005796,11.592816,3.065892,4.655935,23.695733,121.678959,0.012789,0.51505,0.006587,83.968065,6.586956,0.993244,1.16e-12,1.37e-08,,,4.708757,,,,1.214978,0.109462,1.702836,431.320302,16.635163,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.612258,0.242772,2.2,-1.37,1000.0,11.485646,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:40,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:40:00
,,,,,,,,,,20170427_164300_SHELL_M55_6320427401,,,,,1681.0,6320427401_02_80,20170427_Shell-M55_AOI,2017-04-27 16:43:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5962.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_02.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_02.mfr,1.427074,20.773542,1.31741,16.617055,21.891482,73.844478,10.355479,1395.184409,1.060214,0.013604,0.577043,0.012559,0.461585,0.005797,11.593837,4065.412349,3.089346,1.31741,16.617055,73.844478,21.891482,10.355479,1.060214,0.012559,0.461585,0.005797,11.593837,3.089346,4.629908,23.675246,121.735963,0.012797,0.515088,0.006592,83.967622,6.591602,0.99337,1.16e-12,1.37e-08,,,4.714346,,,,1.203199,0.111118,1.691303,424.34418,16.617055,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.625676,0.242772,2.2,-1.37,1000.0,11.986385,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:43,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:43:00
,,,,,,,,,,20170427_164500_SHELL_M55_6320427401,,,,,1682.0,6320427401_03_80,20170427_Shell-M55_AOI,2017-04-27 16:45:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5963.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_03.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_80_03.mfr,1.427319,20.77899,1.317772,16.614757,21.894461,73.822497,10.356888,1420.25666,1.060042,0.013606,0.577194,0.012562,0.461521,0.005798,11.595414,4138.4701,3.088845,1.317772,16.614757,73.822497,21.894461,10.356888,1.060042,0.012562,0.461521,0.005798,11.595414,3.088845,4.656079,23.670887,121.650958,0.012801,0.514968,0.006592,83.939429,6.592248,0.97406,1.16e-12,1.37e-08,,,4.705826,,,,1.212184,0.111308,1.692296,425.213032,16.614757,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.616504,0.242772,2.2,-1.37,1000.0,11.917552,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:45,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:45:00
,,,,,,,,,,20170427_165000_SHELL_M55_6320427401,,,,,1678.0,6320427401_01_70,20170427_Shell-M55_AOI,2017-04-27 16:50:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5964.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_70_01.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_70_01.mfr,1.424991,20.798554,1.320846,16.711379,22.073156,74.476494,10.441417,1387.847547,0.945145,0.013584,0.577738,0.012591,0.464205,0.005845,11.690052,4044.033547,2.754046,1.320846,16.711379,74.476494,22.073156,10.441417,0.945145,0.012591,0.464205,0.005845,11.690052,2.754046,4.523494,23.704643,121.597955,0.01278,0.515218,0.006585,83.901547,6.584718,1.000991,1.14e-12,1.36e-08,,,4.675853,,,,1.13293,0.103413,1.716508,421.567856,16.711379,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.564805,0.242772,2.2,-1.37,1000.0,3.006484,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:50,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:50:00
,,,,,,,,,,20170427_165300_SHELL_M55_6320427401,,,,,1679.0,6320427401_02_70,20170427_Shell-M55_AOI,2017-04-27 16:53:00,20170427.0,HHMMSS,483.0,0.242772267,2.2,-1.37,50.0,25.0,400.0,10.0,50.0,3000.0,3000.0,15000.0,180000.0,5965.0,Eric,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_70_02.txt,20170427-SHELL_M55-AOI-20170427_HHMMSS_6320427401_70_02.mfr,1.425989,20.804689,1.32149,16.704805,22.075225,74.409369,10.442396,1431.015726,0.9536,0.013594,0.577908,0.012598,0.464022,0.005846,11.691148,4169.820823,2.778684,1.32149,16.704805,74.409369,22.075225,10.442396,0.9536,0.012598,0.464022,0.005846,11.691148,2.778684,4.590258,23.685798,121.636957,0.01279,0.515259,0.00659,83.884324,6.589923,0.973112,1.14e-12,1.37e-08,,,4.687084,,,,1.126664,0.10373,1.710041,431.809763,16.704805,,,,,,,,,,0.0,0.0,1.2,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,0.5,Generalized,483.0,2.570828,0.242772,2.2,-1.37,1000.0,3.813021,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,Reference Module:Keyocera_KD245GX-LYB_11XX1N0005,4/27/2017 16:53,,,,,,,,Sinton,,,F0201-0011,,,,,,,,,,,6320427401.0,2017-04-27 16:53:00
